d. h. crandall;giovanni  stefani
keith l. wong;g. a. wurden
m. p. rao;v. m. rao
thomas f. gallagher;g. a. ruff
h. s. kwong;peter l. smith
ronald e. olson;b. d. liu
h. m. lai;y. w. chan
franz  schäfers;gerd  schönhense
a. s. ghosh;carlos  falcon
hiroshi  takuma;fujio  shimizu
serge  haroche;l.  moi
t.  ikehata;k.  kamada
h. m. lai;k. m. young
h. d. sato;hiroki  nakamura
kenzo  miyazaki;h.  scheingraber
r. f. stebbings;j. h. newman
claire ellen max;j.  virmont
s. c. mukherjee;c. r. mandal
ignacio  alvarez;fred w. meyer
david a. owen;howard  grotch
b. l. chrisman;t. e. toohig
r. k. janev;b. h. bransden
ronald w. henry;alfred z. msezane
m. t. ramos;jean pierre briand
m.  suter;charles r. vane
terry a. miller;benjamin  lax
h.  pummer;ting s. luk
gerd  schönhense;u.  heinzmann
k. j. schenk;raymond  kind
w. g. graham;klaus h. berkner
a.  lahmam-bennani;c. dal cappello
m. a. yates;c. a. frost
a.  luks̆;mario  bertolotti
thomas j. morgan;g. a. murray
james r. samson;h.  suemitsu
c. r. bingham;m. l. gaillard
i.  cuculescu;c.  florea
e.  navon;a.  ginzburg
j. b. donahue;h.  tootoonchi
william m. fairbank;g. j. collins
david j. wineland;l. l. lewis
e.  charles;a.  boyer
g. h. smith;r. t. tsugawa
j. h. smart;m. s. dababneh
mahmoud a. hasan;t. e. toohig
stephen j. smith;rajarshi  roy
sergio a. maluendes;francisco m. fernández
c. m. rosenthal;richard d. haracz
p. t. nielsen;u.  nielsen
h. s. kwong;william h. parkinson
t. e. toohig;a. s. kanofsky
alfonso  baldereschi;stefano  baroni
lee a. collins;david w. norcross
ferdinando  de pasquale;piero  tartaglia
ann  tarn;chen yu  tai
ira b. bernstein;lazar  friedland
j. s. schwinger;berthold georg  englert
thomas n. rescigno;b. v. mckoy
david e. nitz;j. d. cogan
harm geert muller;marnix j. van der wiel
w.  oelert;s. a. martin
d. j. fixsen;c. jake waddington
w. t. hill;victor  kaufman
g. f. drake;s. p. goldman
r.  camilloni;gordon h. dunn
gerd  schönhense;franz  schäfers
yoshinori  akaishi;t. k. lim
paul c. kepple;k. g. whitney
g.  vassilev;h. q. porter
steven h. overbury;leif  liljeby
d. p. holland;j. l. dehmer
donald g. truhlar;devarajan  thirumalai
e.  charles;p.  malbrunot
p. h. mokler;dieter  liesen
n. c. deb;n. c. sil
david a. young;forrest j. rogers
man  mohan;m. y. yu
m. g. tuszewski;j.  lipson
m.  cormier;samuel l. mccall
s. t. chui;k. b. ma
g.  melchart;r.  regall
g.  mehlman;john w. cooper
guy  dewel;pierre  borckmans
s. d. berry;roman  laubert
g. d. alton;marianne  breinig
tomoharu  kohno;kohji  ohbayashi
h. a. baldis;chan  joshi
grzegorz  lapicki;jack l. price
s. t. chen;john s. huang
sushanta  dattagupta;girish s. agarwal
p. s. ramanujam;a. eugene livingston
t. e. toohig;walter m. gibson
d. h. schneider;elliot p. kanter
dan  nir;alfred k. mann
david j. pegg;g. d. alton
y. f. hsieh;w. e. kauppila
steven trent manson;pranawa c. deshmukh
l. h. toburen;w. e. wilson
hyatt m. gibbs;f. p. mattar
a.  de marchi;g.  giusfredi
s. a. bhatti;william e. cooke
ronald e. olson;werner  groh
s.  svanberg;c.  levinson
david j. pegg;r. l. mlekodaj
reinhard  schinke;w. f. müller
p. a. egelstaff;j. b. suck
d.  d'humieres;bernardo a. huberman
dieter  liesen;baruch  rosner
r. d. dubois;m. eugene rudd
jerry l. peacher;v. c. sutcliffe
j.  kubic;i. jong kim
yoshio  kaneko;s.  tsurubuchi
t. j. kvale;v. c. sutcliffe
ingrid  kuen;franz  howorka
k. a. smith;f. b. dunning
fernande  vedel;g.  brincourt
sheldon  datz;marianne  breinig
sheldon l. katz;james d. gunton
arlen r. zander;philip d. miller
karl h. spatschek;ram k. varma
c. j. david lin;patrick  richard
dezsö  horváth;h. w. roser
t. dean gaily;a. g. adam
jian min yuan;lawrence s. schulman
terry a. miller;r.  panock
yoshio  kaneko;k.  okuno
h. q. porter;j. m. woolsey
allan a. hauer;paul c. kepple
john e. straub;millard h. alexander
p. s. ramanujam;j. e. hardis
wolfgang  kamke;a. c. gallagher
k.  kaeser;h.  schneuwly
james m. hall;d. c. gregory
rashmi c. desai;m. d. levenson
m. f. squicciarini;lawrence s. schulman
michael s. feld;y.  claude
d.  frye;lloyd  armstrong
david a. shirley;u. e. becker
w. g. graham;robert v. pyle
masahiro  kimura;hiroyuki  tawara
joseph h. macek;a. k. edwards
d. j. bristow;john s. tse
h. c. burstyn;jan v. sengers
yohko  awaya;s.  uchiyama
yohko  awaya;akira  hitachi
jian yi lin;wm. lowell morgan
amita  chaubey;r. s. nayal
wilfried  meyer;p. l. jones
chiyoe  yamanaka;tomoaki  yabe
s. d. berry;s.  huldt
l. j. yu;charles  rosenblatt
m. e. hamm;p. m. gram
b.  brody;r. j. beach
c. r. sun;a. b. watson
giulio  casati;giorgio  comparin
walter  greiner;joachim  reinhardt
howard c. bryant;h.  sharifian
raymond  kapral;simon j. fraser
olgierd  dumbrajs;mladen  martinis
robert c. allen;mahmoud a. hasan
charles  rosenblatt;john w. goodby
m.  hugon;f.  gounand
c. s. ih;y.  yerachmiel
christophe  blondel;rené jean  champeau
p. r. fournier;f.  gounand
cid b. de araújo;josé r. rios leite
aldo  godone;g. d. rovera
dieter  quitmann;jürgen  bosse
m.  barat;d.  dhuicq
j.  remillieux;j. c. poizat
p.  mandelbaum;m.  klapisch
r. t. robiscoe;hitoshi  homma
david j. bergman;eshel  ben-jacob
howard c. bryant;kenneth b. butterfield
m.  suter;roman  laubert
t. j. kvale;john t. park
l. wilmer anderson;j. e. gastineau
m.  daskhan;priti  khan
manuel  de llano;a. r. plastino
philip l. pepmiller;c. j. david lin
p. t. rao;m. p. rao
and n. proto;d.  otero
stephen h. southworth;s.  owaki
w.  rösner;heinz  herold
werner  vogel;mathias  schubert
john t. moseley;m. m. graff
m.  klapisch;jacques  bauche
i. j. feng;m.  lamoureux
siegfried  grossmann;hirokazu  fujisaka
dino  leporini;p. c. marin
a. s. kanofsky;c. r. sun
cleanthes a. nicolaides;donald r. beck
w. g. graham;j. a. tanis
s.  owaki;dennis w. lindle
r. stephen berry;c.  escher
harvey  segur;tassos  bountis
p. h. kobrin;u. e. becker
f.  hardouin;gilles  sigaud
m.  rogge;g. a. berg
j.  politch;joshua  felsteiner
jan  källne;e.  källne
a.  glick;l.  oolman
peter w. milonni;harold w. galbraith
friedhelm  bell;hans d. betz
s. d. berry;steven h. overbury
e.  leutheusser;w.  götze
j. m. raimond;serge  haroche
h. g. mahler;c. a. petitjean
lorenzo j. curtis;p. s. ramanujam
g.  gaul;itsuo  katayama
c. a. frost;kenneth b. butterfield
i. s. shahin;ali h. nayfeh
hugh p. kelly;blaine e. norum
subir k. bose;paul  hawrylak
t. s. nigmanov;richard a. carrigan
d. c. gregory;kingsley w. jones
t.  othman;yves  le duff
shin sheng  tarng;john w. farley
kohtaroh  miura;hiroshi  fukui
r. l. graham;michael  dörfle
m. f. ross;david a. young
y.  kenmochi;m.  tachikawa
dae m. kim;john p. schroeter
masae  kikuchi;hideyuki  inouye
phyllis s. freier;c. jake waddington
sriram  ramaswamy;john j. toner
d. b. scarl;daniel y. al-salameh
p.  kruit;harm geert muller
t. a. osborn;yoshihisa  fujiwara
kenneth b. butterfield;j. c. pratt
ingvar k. lindgren;a. s. mårtensson
u.  fano;a. p. rau
h. w. roser;david f. measday
j. r. arthur;clifford g. shull
g. a. glass;charles r. vane
j. f. wyart;eliane  luc-koenig
p. k. bhattacharyya;j. n. das
k. a. wiesenfeld;edgar  knobloch
a. r. plastino;manuel  de llano
l. j. yu;john w. goodby
p. m. kocur;f. d. mcdaniel
kenneth c. kulander;steven e. koonin
j. j. leventhal;w. p. garver
winthrop w. smith;c. a. frost
bart  de raedt;h. a. de raedt
massimo  moraldi;fabrizio  barocchi
jerry l. peacher;e.  rille
s.  fast;l.  oolman
p. l. jones;u.  hefter
jan r. rubbmark;a. ganesh vaidyanathan
v.  saile;pierre  laporte
david j. botto;mihai  gavrila
a. l. merts;lee a. collins
brant m. johnson;d. c. gregory
m.  meichle;robert j. birgeneau
j. p. desclaux;pierre  chevallier
franco  vivaldi;tassos  bountis
c.  derkits;annick  giusti-suzor
c. b. harris;s. m. george
juan f. lam;richard l. abrams
joseph l. birman;ashok  puri
i.  cuculescu;r.  bena
rajeev k. pathak;shridhar p. gejji
h.  schmidt-böcking;dieter  liesen
c. r. sun;i. jong kim
d. e. arnurius;r. c. isler
christian  delsart;christophe  blondel
t. e. toohig;t. s. nigmanov
james m. hall;c. j. david lin
pierre  laporte;v.  saile
sidney  yip;p.  joubert
f. l. freire;a. g. de pinho
i.  tanarro;f.  arqueros
u.  heinzmann;gerd  schönhense
wilfried  meyer;klaas  bergmann
harold w. galbraith;peter w. milonni
francesco  mallamace;s.  doglia
howard c. bryant;j. b. donahue
jacek m. kowalski;j.  pȩkalska
per m. siegbahn;andrzej j. sadlej
bostjan  zeks;gervais  chapuis
l.  vanrossum;steven  hancock
paul b. mackenzie;g. peter lepage
f. c. wen;joseph l. katz
girish s. agarwal;p. anantha lakshmi
m.  bitter;jacques  dubau
j. l. tain;j. m. römer
albert c. parr;david l. ederer
george  birnbaum;bertrand  guillot
d. g. seely;d. m. blankenship
r.  biggers;r. j. dehoff
j.  movchet;l.  vanrossum
david a. young;m. f. ross
c.  tavard;h. f. wellenstein
h.  schmidt-böcking;p. h. mokler
l.  vanrossum;j.  movchet
j. l. duggan;f. d. mcdaniel
b.  rudraswamy;h.  sanjeeviah
d. l. ziegler;r. f. stebbings
m. l. gaillard;j. d. cole
j. b. donahue;kenneth b. butterfield
j. Østgaard olsen;gordon h. dunn
michael a. lee;y. r. lin-liu
douglas w. mccolm;glen w. erickson
richard a. carrigan;t. e. toohig
p.  lambropoulos;s. n. dixit
hans  risken;pierre  meystre
a.  mattheus;klaas  bergmann
ram k. varma;man  mohan
nobuhiro  kuwahara;n.  aoyama
t. r. kirkpatrick;j. robert dorfman
jacques  boulmer;regina  bonanno
c. a. petitjean;h. g. mahler
k.  dybdal;n.  rud
p. l. cowan;richard d. deslattes
e.  rille;t. j. kvale
danielle  grimbert;shaul  mukamel
peter a. schulz;w. c. lineberger
k. h. schartner;john s. risley
masakazu  kunitomo;shunsuke  nakanishi
pranawa c. deshmukh;vojislav  radojević
marek  kuś;krzysztof  wódkiewicz
t. s. nigmanov;donald harvey stork
j. d. poll;p. c. souers
john r. ray;john g. hartley
h. u. rahman;s. g. tagare
g. a. berg;s. a. martin
francis h. ree;david a. young
alan  wolf;t.  pignataro
charles  rosenblatt;benjamin m. ocko
a.  yamadera;keizo  ishii
john h. detrich;andrew w. weiss
akira  hitachi;koichi  izumo
lynn d. kissel;r. h. pratt
y. s. al-shiraida;a. a. offenberger
a. s. vodopianov;g. o. williams
j. w. parker;b. g. zollars
boël  denne;indrek  martinson
a. b. watson;robert c. allen
j. h. newman;d. l. ziegler
william h. parkinson;peter l. smith
zeev  schuss;b. j. matkowsky
tom c. lubensky;a. r. day
joal  newcomb;philip l. pepmiller
maria  allegrini;w. p. garver
e. a. clerke;jan v. sengers
r.  saoudi;a. g. de pinho
g. a. berg;j. l. tain
f.  bely-dubau;m.  bitter
hiroyuki  ikezi;t. h. jensen
c. j. david lin;joal  newcomb
john c. cooper;abraham  ben-reuven
c.  ebner;michael a. lee
a.  lesage;b. a. rathore
m. dal cappello;f.  gasser
françoise  fabre;p. a. agostini
jack l. price;p. m. kocur
robert j. wilson;allen paine mills
g.  giusfredi;g. d. rovera
kingsley w. jones;brant m. johnson
a. g. trigueiros;indrek  martinson
l. p. benofy;s. m. peltier
bill  moran;bruce h. failor
theodore w. ducas;claude  fabre
david m. ronis;glen  satten
claudio  oldano;e.  miraldi
u.  asaf;pierre  laporte
j. o. ekberg;boël  denne
s. b. elston;s.  huldt
c.  jupén;a. g. trigueiros
richard v. tranfield;peter j. collings
lorenzo j. curtis;a. eugene livingston
s.  doglia;franco  wanderlingh
john m. dawson;ferdinand v. coroniti
pierre  laporte;u.  asaf
gregory a. parker;thomas m. miller
donald g. simons;david j. land
kazimierz  rza̧żewski;j. leo van hemmen
y. f. hsieh;m. s. dababneh
s. a. martin;w.  oelert
marianne  breinig;charles r. vane
r.  compagnoni;roberto  bartolino
j. c. pratt;p. m. gram
s. c. chung;edward p. lee
r. w. hamm;m. e. hamm
john j. toner;sriram  ramaswamy
p. c. souers;g. h. smith
giancarlo  baldini;s.  doglia
hans a. schuessler;b. g. zollars
k.  parthasaradhi;justin m. sanders
m. w. wilson;m.  rothschild
robert  anholt;ch.  stoller
joseph m. ajello;yuk l. yung
t.  mochizuki;chiyoe  yamanaka
b. n. perry;m.  newstein
h.  appel;w.  kündig
itsuo  katayama;w.  hürlimann
p. a. agostini;guillaume  petite
federico  casagrande;l.  pizzuto
s.  svanberg;g.  jönsson
keith  burnett;c. v. kunasz
i. j. feng;young soon kim
brant m. johnson;kingsley w. jones
a. a. offenberger;y. s. al-shiraida
mauricio  fortes;george allen baker
padmakar v. panat;shridhar r. gadre
phillip  sprangle;j. l. vomvoridis
b.  liberman;d.  dillenburg
j. m. römer;b.  styczen
r. l. shoemaker;hyatt m. gibbs
v. c. sutcliffe;d. m. blankenship
manuel  de llano;george allen baker
j. c. browne;james m. peek
victor  franco;z. r. iwinski
claude  fabre;serge  haroche
o.  söderström;m.  davidovič
d. j. bond;m. g. haines
marianne  breinig;roman  laubert
boël  denne;lars  engström
jerry l. peacher;e.  redd
s. c. chung;chun c. lin
friedhelm  bell;e.  spindler
a.  saika;masahiro  iwai
k. k. kan;t. w. atwater
aldo  godone;a.  de marchi
k. w. hill;l.  steenman-clark
c.  derkits;andrew u. hazi
tony f. heinz;h. k. tom
c. v. kunasz;girish s. agarwal
malvin carl teich;david  stoler
n.  shiomi;noriaki  sakamoto
p. l. pillet;ravinder  kachru
d. p. anderson;mietek  lisak
s.  saxena;g. p. gupta
c.  escher;f.  schlögl
devarajan  thirumalai;david a. dixon
robert h. clark;a. l. merts
hyatt m. gibbs;jerry v. moloney
nancy d. piltch;doreen a. weinberger
grzegorz  lapicki;f. d. mcdaniel
m. h. tuilier;c.  bonnelle
v. l. narasimham;chindhu s. warke
d. s. belić;r. k. janev
gil  zumbach;klaus  maschke
s. t. chen;michael  kotlarchyk
masakazu  kunitomo;tsuneo  hashi
m.  eminyan;s.  watkin
h. g. mahler;w. h. breunlich
dezsö  horváth;david f. measday
mahmoud a. hasan;c. r. sun
j.  stecki;a.  Żywociński
b.  couillaud;l. a bloomfield
alfred s. schlachter;klaus h. berkner
y.  kenmochi;k.  hamano
david e. golden;gregory a. parker
m. dal cappello;c.  tavard
roger a. freedman;william b. colson
d.  wickelgren;a.  glick
s. pape møller;h.  madsbøll
philippe  goy;claude  fabre
m. m. schauer;roman  laubert
winthrop w. smith;david a. clark
philip d. miller;r.  mehta
walter m. gibson;a. s. kanofsky
m. a. yates;kenneth b. butterfield
paul  indelicato;annie  chetioui
alberto  gras-marti;isabel  abril
s. pape møller;g.  petersen
m. e. hamm;winthrop w. smith
david  jou;josé  casas-vázquez
claire ellen max;f.  amiranoff
j.  lipson;j. c. cochrane
c. a. clark;j. n. shaumeyer
t. s. nigmanov;b. l. chrisman
h. w. roser;k. a. aniol
benjamin m. ocko;robert j. birgeneau
l. a. lompre;g.  mainfray
j. s. forster;j. f. bak
soumen kumar roy;d. k. ghosh
s. m. peltier;l. p. benofy
bruce d. patterson;m. c. stemmet
alex  dalgarno;s.  bienstock
c. j. virtue;martin  salomon
andrée  tallet;elisabeth  ressayre
j. m. raimond;michel  gross
m. f. squicciarini;jian min yuan
ferdinand v. coroniti;j. n. leboeuf
patrick  richard;s.  hagmann
bill  moran;william g. hoover
m. y. yu;man  mohan
g. l. braglia;l.  romanò
a. s. tremblay;gilbert  albinet
jack  wilson;wolf  seka
p.  malbrunot;a.  boyer
k. gundu rao;b.  rudraswamy
abraham  kasdan;benjamin  bederson
yoshio  kaneko;seishi  takagi
tan  takahashi;a.  hashizume
a. s. vodopianov;t. s. nigmanov
r.  camilloni;r. a. phaneuf
pierre  chevallier;jean pierre briand
winthrop w. smith;j. b. donahue
masahiro  agu;kazuo  yamanaka
s.  watkin;j. m. woolsey
p.  muralt;raymond  kind
shridhar r. gadre;shridhar p. gejji
daniel a. beysens;b.  moncef-bouanz
duane c. wallace;galen k. straub
regina  bonanno;jacques  boulmer
m. y. choi;bernardo a. huberman
p. c. souers;evelyn m. fearon
mars  semaan;c. a. quarles
g. a. shields;alex  dalgarno
j. l. tain;m.  rogge
n. c. sil;s. c. mukherjee
richard  friedberg;r. j. beach
sun  tao-heng;erwin l. hahn
j. f. bak;s. pape møller
lazar  friedland;amnon  fruchtman
w.  götze;sidney  yip
grażyna  staszewska;donald g. truhlar
frank v. kowalski;mark p. haugan
hitoshi  homma;robert r. lewis
j. l. dehmer;john b. west
f.  cottet;j. p. romain
kunioki  mima;chiyoe  yamanaka
keith  burnett;abraham  ben-reuven
l. e. porter;hans  bichsel
donald harvey stork;t. e. toohig
g. o. williams;walter m. gibson
peter r. antoniewicz;brett i. dunlap
j. d. cogan;r. d. rundel
w.  tai-meng;boël  denne
p. s. ramanujam;robert l. brooks
toshiki  tajima;j. n. leboeuf
j. c. poizat;m. j. gaillard
daniel f. walls;gerard j. milburn
hans  lundberg;p.  grafström
h.  koga;hirokazu  fujisaka
j. p. romain;f.  cottet
m. l. rustgi;james e. turner
claire ellen max;r.  fabbro
lorenz s. cederbaum;o.  walter
t.  kawazura;k.  hamano
k. w. hill;m.  bitter
c.  vaucamps;sidney  yip
j. p. mossé;m. t. ramos
a. s. ramachandran;chindhu s. warke
donald r. beck;cleanthes a. nicolaides
carlos  pérez-garcía;david  jou
g. j. collins;william m. fairbank
t. k. umesh;b.  sanjeevaiah
bernardo a. huberman;albert j. libchaber
victor  kaufman;w. t. hill
ashok  puri;joseph l. birman
p. r. fournier;józef  szudy
g.  melchart;h. e. schiøtt
jorge e. hirsch;bernardo a. huberman
c. c. havener;john s. risley
j. l. hunt;evelyn m. fearon
shonosuke  ohta;haruo  honjo
p.  kammel;h. g. mahler
martin  salomon;f.  entezami
z.  guzik;t. e. toohig
anne m. dougherty;andrzej  pȩkalski
fumio  yoshida;tetsuro  sakuma
l. p. benofy;george allen baker
arnout  ceulemans;d.  beyens
martin  salomon;c. j. virtue
walter r. johnson;a. k. rajagopal
y. f. hsieh;m. n. uddin
milan  blaha;j. l. davis
wolfgang  neuwirth;ralph  krotz
b. carol johnson;h. s. kwong
a. s. kanofsky;a. b. watson
steven m. valone;donald g. truhlar
matteo  giordano;p. c. marin
mike c. andrews;r.  mehta
t. v. goffe;r. d. dubois
hajo  kuiper;a. ganesh vaidyanathan
t.  tonuma;koichi  izumo
b.  sonneborn-schmick;siegfried  grossmann
t.  chiaranza;m.  meuti
raúl a. baragiola;h. l. raiti
d.  wickelgren;l.  oolman
david a. clark;kenneth b. butterfield
james e. lawler;s.  salih
e. w. laedke;karl h. spatschek
r. r. alfano;p. y. lu
daniel y. al-salameh;d. b. scarl
james j. wynne;peter h. kes
hans  mark;bernd  crasemann
hans gerd schlaile;hartmut  pilkuhn
wilfried  meyer;j.  witt
masahiro  kimura;k.  okuno
b. l. chrisman;j.  kubic
hiroyuki  tawara;yoshio  kaneko
carlos  falcon;a. s. ghosh
paul  hawrylak;subir k. bose
c. w. gardiner;kenneth j. mcneil
walter r. johnson;m. v. ramana
daniel f. walls;shoukry s. hassan
peter f. meier;bruce d. patterson
a. k. rajagopal;kia l. ngai
maria  dworzecka;k. k. kan
claude  leforestier;robert e. wyatt
gy.  csanak;m. a. fineman
b. h. bransden;r. k. janev
j  c. gauthier;john  weiner
h.  tootoonchi;h.  sharifian
p. r. jensen;h. e. schiøtt
sidney  yip;w.  götze
p.  malbrunot;e.  charles
ronald e. olson;j. warren stearns
peter f. meier;m. c. stemmet
rido  mann;werner  groh
victor  pol;w. e. kauppila
r.  bragado;g.  navascues
robert c. allen;e. n. tsyganov
m. c. stemmet;w.  kündig
d. t. jacobs;j. l. tveekrem
i. jong kim;t. s. nigmanov
d. j. bond;t. h. kho
f.  gounand;p. r. fournier
girish s. agarwal;john w. cooper
m.  boschung;h.  schneuwly
keith l. wong;masayuki  ono
c. c. huang;j. m. viner
masahiro  kimura;toshihiro  iwai
j. a. tanis;alfred s. schlachter
m.  maeda;n. b. abraham
dong sup soh;byung ha cho
eugen  holzschuh;peter f. meier
d.  hammonds;hans  risken
s.  nakaichi;t. k. lim
c. c. agosta;j. n. shaumeyer
ivan a. sellin;g. a. glass
p. h. keyes;a. j. nicastro
k.  kawatsura;hiroyuki  tawara
p.  ehrhart;f. j. hartmann
ronald w. henry;gordon h. dunn
oliver c. mullins;ring ling  chien
k.  o'leary;daphne f. jackson
y.  claude;e. a. watson
m.  boschung;a.  rüetschi
young soon kim;r. h. pratt
kohtaroh  miura;m.  kamitokusari
r. a. kenefick;r. l. watson
sow hsin chen;w. a. fisher
m. m. graff;john t. moseley
p. j. focke;wolfgang  meckbach
t.  chiaranza;r.  compagnoni
b.  rudraswamy;p.  venkataramaiah
p. m. kocur;r.  mehta
robert a. eades;maynard a. brandt
o.  renner;laurance d. jacobs
j. l. dehmer;d. p. holland
hans  geissel;p.  armbruster
a.  mattheus;w. f. müller
alistair s. lane;daniel f. walls
a.  gleizes;p.  benoit-cattin
d.  litchinsky;e.  schneider
m.  gbadamassi;daniel a. beysens
d.  hulin;m. l. claude
chris h. greene;a. p. rau
gerard j. milburn;alistair s. lane
walter m. gibson;z.  guzik
h.  sharifian;m. e. hamm
robert t. poe;d. f. register
a. p. rau;u.  fano
g.  melchart;s. pape møller
klaas  bergmann;j.  witt
